GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 14.1% | 000018048 |    0.1106637  | 1.783e+04| 2.126e+04| 2.317e+04|   4.320e-03   |  8.306e-02 |  1.057e-02 |  0.000e+00 | 1.301e-02 |   8.194e-03  |  8.419e+04  |    7.112e+04   
 14.4% | 000018432 |    0.1104793  | 1.841e+04| 2.125e+04| 2.314e+04|   4.232e-03   |  8.191e-02 |  1.070e-02 |  0.000e+00 | 1.503e-02 |   7.127e-03  |  8.375e+04  |    7.131e+04   
 14.7% | 000018816 |    0.1099146  | 1.734e+04| 2.124e+04| 2.319e+04|   4.296e-03   |  8.212e-02 |  1.177e-02 |  0.000e+00 | 1.455e-02 |   6.695e-03  |  8.359e+04  |    7.150e+04   
 15.0% | 000019200 |    0.1102421  | 1.823e+04| 2.137e+04| 2.320e+04|   4.207e-03   |  8.216e-02 |  1.156e-02 |  0.000e+00 | 1.560e-02 |   6.144e-03  |  8.276e+04  |    7.166e+04   
 15.3% | 000019584 |    0.1081697  | 1.858e+04| 2.148e+04| 2.328e+04|   4.255e-03   |  8.095e-02 |  1.142e-02 |  0.000e+00 | 1.397e-02 |   6.940e-03  |  8.375e+04  |    7.183e+04   
 15.6% | 000019968 |    0.1066285  | 1.850e+04| 2.144e+04| 2.325e+04|   4.428e-03   |  8.029e-02 |  1.077e-02 |  0.000e+00 | 1.370e-02 |   6.176e-03  |  8.436e+04  |    7.200e+04   
 15.9% | 000020352 |    0.1076473  | 1.870e+04| 2.149e+04| 2.325e+04|   4.311e-03   |  8.012e-02 |  1.096e-02 |  0.000e+00 | 1.506e-02 |   6.014e-03  |  8.297e+04  |    7.215e+04   
 16.2% | 000020736 |    0.1063768  | 1.900e+04| 2.155e+04| 2.322e+04|   4.328e-03   |  8.070e-02 |  1.109e-02 |  0.000e+00 | 1.330e-02 |   5.934e-03  |  8.336e+04  |    7.230e+04   
 16.5% | 000021120 |    0.1343405  | 1.803e+04| 2.140e+04| 2.327e+04|   4.128e-03   |  1.092e-01 |  3.458e-02 |  0.000e+00 | 1.293e-02 |   5.951e-03  |  6.554e+04  |    7.219e+04   
 16.8% | 000021504 |    0.1061651  | 1.823e+04| 2.128e+04| 2.327e+04|   4.269e-03   |  7.998e-02 |  1.079e-02 |  0.000e+00 | 1.434e-02 |   5.459e-03  |  8.234e+04  |    7.232e+04   
 17.1% | 000021888 |    0.1041210  | 1.793e+04| 2.138e+04| 2.335e+04|   4.071e-03   |  7.920e-02 |  1.180e-02 |  0.000e+00 | 1.434e-02 |   4.279e-03  |  8.335e+04  |    7.246e+04   
 17.4% | 000022272 |    0.1048502  | 1.830e+04| 2.143e+04| 2.317e+04|   4.179e-03   |  7.929e-02 |  1.157e-02 |  0.000e+00 | 1.484e-02 |   5.423e-03  |  8.218e+04  |    7.258e+04   
 17.7% | 000022656 |    0.1041725  | 1.905e+04| 2.171e+04| 2.337e+04|   4.260e-03   |  7.915e-02 |  1.165e-02 |  0.000e+00 | 1.450e-02 |   5.298e-03  |  8.211e+04  |    7.270e+04   
 18.0% | 000023040 |    0.1016082  | 1.854e+04| 2.157e+04| 2.336e+04|   4.460e-03   |  7.750e-02 |  1.047e-02 |  0.000e+00 | 1.390e-02 |   4.741e-03  |  8.357e+04  |    7.283e+04   
 18.3% | 000023424 |    0.1032492  | 1.850e+04| 2.167e+04| 2.337e+04|   4.361e-03   |  7.761e-02 |  1.076e-02 |  0.000e+00 | 1.481e-02 |   5.474e-03  |  8.165e+04  |    7.293e+04   
 18.6% | 000023808 |    0.1016014  | 1.879e+04| 2.179e+04| 2.328e+04|   4.382e-03   |  7.832e-02 |  1.106e-02 |  0.000e+00 | 1.262e-02 |   5.279e-03  |  8.236e+04  |    7.304e+04   
 18.9% | 000024192 |    0.1005216  | 1.823e+04| 2.150e+04| 2.333e+04|   4.467e-03   |  7.753e-02 |  1.037e-02 |  0.000e+00 | 1.258e-02 |   4.996e-03  |  8.264e+04  |    7.315e+04   
 19.2% | 000024576 |    0.1016401  | 1.845e+04| 2.156e+04| 2.327e+04|   4.316e-03   |  7.794e-02 |  1.060e-02 |  0.000e+00 | 1.346e-02 |   4.910e-03  |  8.112e+04  |    7.324e+04   
 19.5% | 000024960 |    0.0992962  | 1.776e+04| 2.153e+04| 2.331e+04|   4.187e-03   |  7.662e-02 |  1.158e-02 |  0.000e+00 | 1.370e-02 |   3.549e-03  |  8.242e+04  |    7.334e+04   
 19.8% | 000025344 |    0.0999745  | 1.779e+04| 2.161e+04| 2.322e+04|   4.192e-03   |  7.711e-02 |  1.141e-02 |  0.000e+00 | 1.371e-02 |   3.951e-03  |  8.126e+04  |    7.342e+04   
 20.1% | 000025728 |    0.0988465  | 1.782e+04| 2.154e+04| 2.323e+04|   4.192e-03   |  7.653e-02 |  1.153e-02 |  0.000e+00 | 1.330e-02 |   3.893e-03  |  8.157e+04  |    7.351e+04   
 20.4% | 000026112 |    0.0963505  | 1.788e+04| 2.164e+04| 2.325e+04|   4.363e-03   |  7.523e-02 |  1.046e-02 |  0.000e+00 | 1.230e-02 |   3.496e-03  |  8.306e+04  |    7.361e+04   
 20.7% | 000026496 |    0.0975077  | 1.791e+04| 2.165e+04| 2.325e+04|   4.334e-03   |  7.560e-02 |  1.083e-02 |  0.000e+00 | 1.269e-02 |   3.874e-03  |  8.146e+04  |    7.369e+04   
 21.0% | 000026880 |    0.1282974  | 1.797e+04| 2.161e+04| 2.317e+04|   4.270e-03   |  1.075e-01 |  4.166e-02 |  0.000e+00 | 1.320e-02 |   2.372e-03  |  6.144e+04  |    7.352e+04   
 21.3% | 000027264 |    0.0961296  | 1.797e+04| 2.167e+04| 2.319e+04|   4.308e-03   |  7.552e-02 |  1.043e-02 |  0.000e+00 | 1.190e-02 |   3.463e-03  |  8.138e+04  |    7.360e+04   
 21.6% | 000027648 |    0.0963548  | 1.784e+04| 2.166e+04| 2.328e+04|   4.211e-03   |  7.514e-02 |  1.058e-02 |  0.000e+00 | 1.297e-02 |   3.044e-03  |  8.057e+04  |    7.367e+04   
 21.9% | 000028032 |    0.0946094  | 1.760e+04| 2.172e+04| 2.327e+04|   4.117e-03   |  7.415e-02 |  1.140e-02 |  0.000e+00 | 1.307e-02 |   2.115e-03  |  8.144e+04  |    7.374e+04   
 22.2% | 000028416 |    0.0949116  | 1.745e+04| 2.172e+04| 2.324e+04|   4.094e-03   |  7.451e-02 |  1.125e-02 |  0.000e+00 | 1.331e-02 |   2.015e-03  |  8.055e+04  |    7.381e+04   
 22.5% | 000028800 |    0.0947720  | 1.758e+04| 2.183e+04| 2.327e+04|   4.281e-03   |  7.450e-02 |  1.159e-02 |  0.000e+00 | 1.262e-02 |   2.416e-03  |  8.005e+04  |    7.387e+04   
 22.8% | 000029184 |    0.0920218  | 1.772e+04| 2.187e+04| 2.319e+04|   4.178e-03   |  7.298e-02 |  1.042e-02 |  0.000e+00 | 1.229e-02 |   1.626e-03  |  8.181e+04  |    7.394e+04   
 23.1% | 000029568 |    0.0933744  | 1.768e+04| 2.181e+04| 2.314e+04|   4.221e-03   |  7.345e-02 |  1.065e-02 |  0.000e+00 | 1.356e-02 |   1.171e-03  |  8.000e+04  |    7.399e+04   
