GPU  Binding: Process 0 [(p,q)=(0,0)] GPU: 0, pciBusID c1 
Local matrix size = 15.4115 GBs
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || Panel Copy(s) | pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |               |            |            |            |           |              |             |               
 18.6% | 000023808 |    0.1025301  | 1.829e+04| 2.115e+04| 2.251e+04|   4.348e-03   |  7.898e-02 |  1.124e-02 |  0.000e+00 | 1.239e-02 |   5.818e-03  |  8.162e+04  |    7.969e+04   
 18.9% | 000024192 |    0.1012467  | 1.863e+04| 2.116e+04| 2.264e+04|   4.300e-03   |  7.763e-02 |  1.040e-02 |  0.000e+00 | 1.256e-02 |   5.864e-03  |  8.204e+04  |    7.971e+04   
 19.2% | 000024576 |    0.1016803  | 1.841e+04| 2.122e+04| 2.251e+04|   4.317e-03   |  7.765e-02 |  1.059e-02 |  0.000e+00 | 1.372e-02 |   5.029e-03  |  8.109e+04  |    7.973e+04   
 19.5% | 000024960 |    0.1000461  | 1.737e+04| 2.118e+04| 2.253e+04|   4.199e-03   |  7.710e-02 |  1.165e-02 |  0.000e+00 | 1.348e-02 |   4.024e-03  |  8.181e+04  |    7.976e+04   
 19.8% | 000025344 |    0.0993373  | 1.738e+04| 2.116e+04| 2.244e+04|   4.213e-03   |  7.660e-02 |  1.152e-02 |  0.000e+00 | 1.311e-02 |   4.412e-03  |  8.178e+04  |    7.978e+04   
 20.1% | 000025728 |    0.0990437  | 1.730e+04| 2.107e+04| 2.249e+04|   4.321e-03   |  7.662e-02 |  1.162e-02 |  0.000e+00 | 1.334e-02 |   3.831e-03  |  8.141e+04  |    7.980e+04   
 20.4% | 000026112 |    0.0968687  | 1.739e+04| 2.116e+04| 2.248e+04|   4.368e-03   |  7.549e-02 |  1.104e-02 |  0.000e+00 | 1.200e-02 |   4.041e-03  |  8.261e+04  |    7.983e+04   
 20.7% | 000026496 |    0.0972844  | 1.744e+04| 2.113e+04| 2.249e+04|   4.304e-03   |  7.563e-02 |  1.084e-02 |  0.000e+00 | 1.228e-02 |   4.150e-03  |  8.164e+04  |    7.985e+04   
 21.0% | 000026880 |    0.0968002  | 1.747e+04| 2.107e+04| 2.237e+04|   4.218e-03   |  7.621e-02 |  1.113e-02 |  0.000e+00 | 1.254e-02 |   2.832e-03  |  8.143e+04  |    7.987e+04   
 21.3% | 000027264 |    0.0967859  | 1.747e+04| 2.113e+04| 2.241e+04|   4.224e-03   |  7.585e-02 |  1.057e-02 |  0.000e+00 | 1.225e-02 |   3.549e-03  |  8.083e+04  |    7.988e+04   
 21.6% | 000027648 |    0.0964454  | 1.740e+04| 2.121e+04| 2.245e+04|   4.219e-03   |  7.542e-02 |  1.075e-02 |  0.000e+00 | 1.280e-02 |   3.009e-03  |  8.050e+04  |    7.988e+04   
 21.9% | 000028032 |    0.0950003  | 1.695e+04| 2.117e+04| 2.236e+04|   4.067e-03   |  7.467e-02 |  1.174e-02 |  0.000e+00 | 1.245e-02 |   2.626e-03  |  8.110e+04  |    7.989e+04   
 22.2% | 000028416 |    0.0956152  | 1.708e+04| 2.122e+04| 2.243e+04|   4.104e-03   |  7.516e-02 |  1.159e-02 |  0.000e+00 | 1.255e-02 |   2.835e-03  |  7.996e+04  |    7.989e+04   
 22.5% | 000028800 |    0.0951583  | 1.699e+04| 2.129e+04| 2.245e+04|   4.138e-03   |  7.501e-02 |  1.181e-02 |  0.000e+00 | 1.263e-02 |   2.394e-03  |  7.973e+04  |    7.989e+04   
 22.8% | 000029184 |    0.0921635  | 1.712e+04| 2.131e+04| 2.234e+04|   4.172e-03   |  7.300e-02 |  1.080e-02 |  0.000e+00 | 1.198e-02 |   2.051e-03  |  8.168e+04  |    7.991e+04   
 23.1% | 000029568 |    0.0929265  | 1.722e+04| 2.128e+04| 2.237e+04|   4.285e-03   |  7.314e-02 |  1.069e-02 |  0.000e+00 | 1.272e-02 |   1.837e-03  |  8.039e+04  |    7.991e+04   
